numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon;bairro
2018-026430959-001;15/06/2018 19:29;15/06/2018 20:24; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;608935.86;7797245.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.959181830439256;-19.918088047938586;Prado
2018-026438626-001;15/06/2018 18:31;15/06/2018 21:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;30;607442.36;7804744.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.97388602456431;-19.850418530478784;São Luiz (Pampulha)
2018-026445838-001;15/06/2018 21:21;16/06/2018 00:08; H06001;ATROPELAMENTO DE PESSOA COM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;614542.84;7806554.96;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.906194816999935;-19.83365777661596;Vila São Judas Tadeu
2018-026452959-001;15/06/2018 22:40;15/06/2018 23:27; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;613492.29;7794695.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.91549633908262;-19.94086759666637;Serra
2018-026453743-001;15/06/2018 20:30;15/06/2018 23:33; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;608050.9;7806314.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.96816657808123;-19.836203703716002;Santa Branca
2018-026460695-001;16/06/2018 00:06;16/06/2018 00:37; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602237.85;7790954.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-44.022820444725674;-19.975299359378656;Átila de Paiva
2018-026465672-001;16/06/2018 00:37;16/06/2018 01:25; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;60;610369.47;7795197.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-43.94536344376229;-19.936519348889192;Lourdes
2018-026466504-001;16/06/2018 01:29;16/06/2018 01:33; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;604140.28;7798586.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;06;-44.00507125611748;-19.906236284795654;Nossa Senhora da Glória
2018-031964396-001;20/07/2018 08:12;20/07/2018 09:14; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602212.25;7787191.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.02285539621516;-20.009299831152227;Vitória da Conquista
2018-031966705-001;20/07/2018 07:45;20/07/2018 09:32; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;60;614478.35;7799408.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.906367921172915;-19.898231305518657;Boa Vista
2018-031967647-001;20/07/2018 09:23;20/07/2018 09:36; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;606411.99;7798377.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98335836916901;-19.908007040982785;Jardim Montanhês
2018-031991282-001;20/07/2018 11:53;20/07/2018 12:09; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611716.94;7796227.24;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.9325518616405;-19.92713450790211;Funcionários
2018-031992588-001;20/07/2018 11:29;20/07/2018 13:09; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608185.58;7791933.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.96603700870695;-19.966132977983946;Estoril
2018-031995159-001;20/07/2018 12:33;20/07/2018 12:44; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610988.72;7797284.9;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.939572794931394;-19.917619973703687;Centro
2018-032012650-001;13/07/2018 16:00;20/07/2018 14:35; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;606182.83;7800362.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98566175679035;-19.890081443430986;Jardim Alvorada
2018-032022157-001;20/07/2018 14:45;20/07/2018 15:22; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611571.58;7794510.16;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.9338364974809;-19.942656973389155;Carmo
2018-032023017-001;20/07/2018 15:21;20/07/2018 15:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607757.7;7796897.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.97041669375922;-19.92130427777888;Calafate
2018-032027658-001;20/07/2018 15:44;20/07/2018 15:48; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602705.46;7790808.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.01834343426551;-19.97658752523386;Barreiro
2018-032027842-001;05/07/2018 10:30;20/07/2018 15:48; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;603218.91;7795729.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.013712745848835;-19.932096519961636;Santa Maria
2018-032032020-001;20/07/2018 16:05;20/07/2018 16:09; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;604316.74;7797127.02;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.003302974616844;-19.919415194091034;Conjunto Califórnia
2018-032043739-001;20/07/2018 17:02;20/07/2018 17:07; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612799.41;7794162.16;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.92208371788625;-19.94573039625212;Cruzeiro
2018-032054544-001;20/07/2018 17:08;20/07/2018 18:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;606981.09;7806182.93;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.97837394669149;-19.837447210641233;Santa Amélia
2018-032057758-001;20/07/2018 17:41;20/07/2018 18:29; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610731.33;7794893.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.94188787976004;-19.939238627315618;Santo Antônio
2018-032060106-001;20/07/2018 18:34;20/07/2018 18:43; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;604783.64;7789867.01;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.99842870776048;-19.9849868626252;Milionários
2018-032060673-001;20/07/2018 18:45;20/07/2018 18:46; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606106.63;7793922.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98601865502238;-19.94827558340677;Nova Cintra
2018-032067192-001;20/07/2018 18:16;20/07/2018 19:32; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612063.4;7799576.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.929445532407144;-19.896853662142412;Graça
2018-032068639-001;20/07/2018 19:40;20/07/2018 19:43; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;612842.14;7797570.23;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.92188433424764;-19.91493549134313;Santa Teresa
2018-032069072-001;20/07/2018 19:12;20/07/2018 19:47; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602831.9;7791506.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.01717410803951;-19.97028037333554;Barreiro
2018-032071316-001;20/07/2018 19:57;20/07/2018 20:01; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611764.66;7805124.79;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.932634691747324;-19.84674039184609;Heliópolis
2018-032073083-001;20/07/2018 19:17;20/07/2018 20:12; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607854.46;7789152.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.969037879901656;-19.991271974043308;Olhos D'Água
2018-032077551-001;20/07/2018 18:35;20/07/2018 20:43; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;605836.61;7798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98886902023107;-19.905801483862753;Jardim Montanhês
2018-032126296-001;21/07/2018 04:20;21/07/2018 06:22; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602108.93;7791282.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.02407077576594;-19.972339369725827;Átila de Paiva
2018-032129259-002;21/07/2018 06:37;21/07/2018 08:32; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;608827.96;7804104.35;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.960616986457;-19.85612605243519;Pampulha
2018-032132302-001;21/07/2018 08:23;21/07/2018 09:29; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606406.96;7793334.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98311494729921;-19.9535702186388;Marajó
2018-032132698-001;21/07/2018 08:22;21/07/2018 08:43; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;598801.79;7789836.36;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.05559840576251;-19.985577526106216;Regina
2018-032138078-001;21/07/2018 09:20;21/07/2018 10:21; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606641.61;7793593.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98088777095297;-19.95121974940519;Havaí
2018-032140772-001;20/07/2018 11:30;21/07/2018 10:26; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608704.57;7793814.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.961188740369394;-19.949105564520146;Vila Leonina
2018-032142561-001;21/07/2018 10:18;21/07/2018 10:48; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;60;609610.64;7796451.62;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.95268823999554;-19.92522689551872;Barro Preto
2018-032147811-001;21/07/2018 11:01;21/07/2018 12:26; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612305.02;7800084.01;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.92716850460836;-19.89225403646546;Silveira
2018-032154490-001;21/07/2018 12:39;21/07/2018 13:17; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;604106.02;7796719.2;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.005293028225076;-19.923111284510124;Conjunto Califórnia
2018-032165014-001;21/07/2018 13:41;21/07/2018 14:49; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;604573.22;7789066.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.000394134546674;-19.992231886380555;Flávio Marques Lisboa
2018-032165280-001;21/07/2018 14:47;21/07/2018 14:52; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607926.69;7811654.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.969663409781504;-19.78795803679482;Jardim dos Comerciários (Venda Nova)
2018-032169207-001;20/07/2018 16:30;21/07/2018 15:23; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;603924.15;7801270.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.00728701989234;-19.882001959995154;Serrano
2018-032172815-001;21/07/2018 15:27;21/07/2018 15:54; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610834.28;7797613.23;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.94106793259377;-19.914662232192335;Centro
2018-032174294-001;21/07/2018 09:20;21/07/2018 16:05; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;605498.51;7801857.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.99228355357661;-19.8766124497925;Jardim Paquetá
2018-032177179-001;21/07/2018 16:09;21/07/2018 16:27; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;60;609918.73;7799919.72;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.94995166383998;-19.893874362295204;Aparecida
2018-032180577-001;21/07/2018 16:39;21/07/2018 16:56; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607845.12;7793913.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.96940668614089;-19.94826000824143;Nova Granada
2018-032192725-001;21/07/2018 18:15;21/07/2018 18:20; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607912.33;7799709.35;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.96910406164152;-19.895887157655682;Parque Pedro II
2018-032193429-001;21/07/2018 17:50;21/07/2018 18:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611731.89;7793647.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.932252370337864;-19.95044466886165;Sion
2018-032206235-001;21/07/2018 18:51;21/07/2018 20:03; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;611488.83;7804157.45;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.935210260456046;-19.855496315626475;Minaslândia (P Maio)
2018-032208416-001;21/07/2018 19:34;21/07/2018 20:19; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611068.09;7797601.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.938833618781;-19.9147589666134;Centro
2018-032210785-001;21/07/2018 12:00;21/07/2018 20:39; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606551.55;7790279.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98155609741456;-19.98116772141288;Vila Bernadeti
2018-032240192-001;22/07/2018 00:41;22/07/2018 01:05; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;606786.67;7797502.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.979728472777424;-19.91589165603111;Padre Eustáquio
2018-032243402-001;22/07/2018 01:02;22/07/2018 01:36; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;603574.74;7802798.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.010710038223145;-19.86820639741209;Itatiaia
2018-032250341-001;22/07/2018 02:04;22/07/2018 03:01; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;30;604658.26;7788776.3;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.9995647818286;-19.99484853477396;Flávio Marques Lisboa
2018-032255604-001;22/07/2018 03:31;22/07/2018 04:36; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601688.19;7788890.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.02795910438983;-19.993975291382352;Olaria
2018-032259405-001;22/07/2018 04:25;22/07/2018 06:10; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;604967.78;7810357.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.99783444205409;-19.799835559900085;Jardim Florência (Venda Nova)
2018-032265080-001;22/07/2018 07:09;22/07/2018 08:19; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;614583.9;7806590.98;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.90580500438829;-19.833329924994466;Vila São Judas Tadeu
2018-032266398-001;22/07/2018 08:35;22/07/2018 08:41; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;40;608078.27;7796874.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.96735279627275;-19.92149378480691;Prado
2018-032266987-001;22/07/2018 08:08;22/07/2018 08:51; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;615748.73;7798071.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.894149512081924;-19.910235694871908;Vera Cruz
2018-032279644-001;09/07/2018 18:30;22/07/2018 11:51; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA MILITAR;NÃO;0;615781.67;7799507.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.893925037331;-19.897256091299965;São Geraldo
2018-032282648-001;22/07/2018 12:05;22/07/2018 12:35; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614413.93;7801903.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.90713792968742;-19.875688319562563;São Marcos
2018-032295794-001;22/07/2018 11:00;22/07/2018 14:56; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604282.67;7804324.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.00403506148301;-19.85438875504029;Braúnas
2018-032297373-001;22/07/2018 12:30;22/07/2018 15:10; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;599695.59;7789413.44;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-44.04703287390447;-19.989353090176294;Conjunto Túnel Ibirité
2018-032309705-001;22/07/2018 16:30;22/07/2018 16:49; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612103.71;7796449.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.928870328790715;-19.925101589411064;Funcionários
2018-032310424-001;22/07/2018 13:30;22/07/2018 16:54; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610429.59;7807784.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.94554173529998;-19.822787714496688;Vila Cloris
2018-032319650-001;22/07/2018 17:11;22/07/2018 18:05; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;110;609991.55;7808890.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.949789572662894;-19.81281529942956;Satélite
2018-032337693-001;21/07/2018 23:40;22/07/2018 20:31; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;608161.95;7809148.11;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.967271659749414;-19.810590725775427;Candelária
2018-032364207-001;22/07/2018 23:29;23/07/2018 00:37; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611060.05;7797569.99;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.938908552718026;-19.915040058772544;Centro
2018-032378661-001;23/07/2018 05:49;23/07/2018 06:24; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;606411.99;7798377.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2018;07;-43.98335836916901;-19.908007040982785;Jardim Montanhês
