numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon;bairro
2019-028390358-001;16/06/2019 12:11;16/06/2019 14:31; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607832.77;7809662.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.9704442093746;-19.805958340371493;Europa
2019-028391218-001;16/06/2019 12:22;16/06/2019 12:57; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;604529.7;7802216.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-44.00155688016237;-19.87341415228748;Conjunto Lagoa
2019-028396251-001;13/06/2019 21:50;16/06/2019 14:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA CIVIL  ;NÃO;0;602334.06;7790858.29;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-44.02189563238041;-19.976160966333914;Átila de Paiva
2019-028409579-001;16/06/2019 14:30;16/06/2019 15:37; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610743.78;7796920.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.941890859773075;-19.920923095650178;Centro
2019-028415234-001;16/06/2019 15:39;16/06/2019 16:20; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;602440.3;7791051.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-44.02089106247017;-19.974413522677125;Barreiro
2019-028424473-001;16/06/2019 16:33;16/06/2019 17:21; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;610597.33;7798468.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.94338285450204;-19.90694433722302;Lagoinha
2019-028432887-001;15/06/2019 06:21;16/06/2019 18:13; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607973.87;7809317.9;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.96907711229071;-19.80906697651242;Candelária
2019-028436989-001;16/06/2019 12:50;16/06/2019 18:38; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;609053.35;7800886.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.958274687589714;-19.885189416513974;Nova Cachoeirinha
2019-028437510-001;16/06/2019 17:43;16/06/2019 18:42; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601604.89;7786109.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-44.02860106964654;-20.01911038089316;Independência
2019-028442685-002;16/06/2019 18:43;16/06/2019 19:51; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;608494.89;7809417.72;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.96410891434516;-19.808136285515484;Vila Capri
2019-028443350-001;15/06/2019 10:00;16/06/2019 19:24; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;609093.07;7807343.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.958276227232446;-19.82684370430717;Venda Nova
2019-028444578-001;16/06/2019 19:05;16/06/2019 19:36; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;30;599372.28;7788645.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-44.050081397880895;-19.996307361723645;Marilândia (Jatobá)
2019-028452730-001;16/06/2019 19:00;16/06/2019 20:37; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;606882.14;7811689.1;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.97963615522935;-19.787701962918316;Esplendor (Venda Nova)
2019-028454805-001;16/06/2019 20:12;16/06/2019 20:56; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611456.12;7794073.85;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;06;-43.93491323816639;-19.946605729083565;São Pedro
2019-035084189-001;23/07/2019 10:12;23/07/2019 11:13; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605573.26;7796402.12;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9912573533919;-19.925897227736137;Coração Eucarístico
2019-035085080-001;23/07/2019 10:44;23/07/2019 11:17; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;615701.25;7798678.16;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.89464113905935;-19.904757556468876;São Geraldo
2019-035085337-001;15/07/2019 06:25;23/07/2019 11:18; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;610309.03;7808182.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.94671648920879;-19.819195464790816;Celestino
2019-035088302-001;23/07/2019 11:13;23/07/2019 11:34; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610222.01;7796044.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.946823075217466;-19.928869361780432;Santo Agostinho
2019-035090158-001;23/07/2019 11:42;23/07/2019 11:47; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;607846.52;7803369.71;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.969946436475524;-19.862818190740995;São José
2019-035092458-001;20/07/2019 02:30;23/07/2019 12:06; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;604283.44;7807711.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.004218555224476;-19.82377741263668;Céu Azul
2019-035093164-001;23/07/2019 11:50;23/07/2019 12:13; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610306.83;7795303.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9459682868929;-19.93556390262733;Lourdes
2019-035102258-002;23/07/2019 12:48;23/07/2019 13:36; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;611351.76;7800078.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.93627331120873;-19.89236144905658;Nova Floresta
2019-035103209-001;24/01/2019 10:00;23/07/2019 13:35; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA CIVIL  ;NÃO;0;605553.46;7809314.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;01;-43.992184045707106;-19.809227490185208;Piratininga (Venda Nova)
2019-035111183-001;23/07/2019 13:51;23/07/2019 14:19; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609449.39;7802318.71;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.954576900125296;-19.87222517211922;São Francisco
2019-035112106-001;05/07/2019 12:00;23/07/2019 14:22; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA CIVIL  ;NÃO;0;609249.73;7806577.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.956735294487494;-19.83375595957615;Itapoã
2019-035128795-001;23/07/2019 15:03;23/07/2019 15:28; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;606003.62;7797118.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.98718699830293;-19.919403362763987;Coração Eucarístico
2019-035128858-001;14/07/2019 04:30;23/07/2019 15:28; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614929.0;7804219.46;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.902362723738655;-19.85473679914719;Dom Silvério
2019-035139529-001;23/07/2019 15:29;23/07/2019 16:11; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;603965.81;7788661.96;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.00617672705814;-19.99591886878029;Flávio Marques Lisboa
2019-035159504-001;23/07/2019 16:17;23/07/2019 17:36; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;602149.66;7795380.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.02390925768951;-19.935307198157936;Santa Maria
2019-035159730-001;19/07/2019 17:35;23/07/2019 17:37; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612764.76;7802723.92;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.922938469708264;-19.86837538742393;Pedra Branca
2019-035173915-001;23/07/2019 16:39;23/07/2019 18:44; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;607159.85;7801686.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.976406511577586;-19.878061145457714;Ouro Preto
2019-035176044-001;23/07/2019 18:30;23/07/2019 18:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611191.06;7797718.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9376659906266;-19.913688688671584;Barreiro de Cima
2019-035177600-001;23/07/2019 17:57;23/07/2019 19:05; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607757.7;7796897.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.97041669375922;-19.92130427777888;Calafate
2019-035179468-001;23/07/2019 19:10;23/07/2019 19:17; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;60;608278.59;7797343.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.965466612383764;-19.91724519782072;Prado
2019-035181034-001;23/07/2019 19:24;23/07/2019 19:26; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;606745.08;7794373.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.97994440011271;-19.944160121419007;Salgado Filho
2019-035187711-001;22/07/2019 19:00;23/07/2019 20:08; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;605529.95;7795637.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.991627277803005;-19.932811891989104;Gameleira
2019-035189933-001;23/07/2019 19:46;23/07/2019 20:24; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;612257.15;7803591.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.92783891524244;-19.860565204225587;Primeiro de Maio
2019-035190323-001;23/07/2019 19:14;23/07/2019 20:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;609058.7;7796204.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.957946669199906;-19.927487336864885;Prado
2019-035195627-001;23/07/2019 19:49;23/07/2019 21:06; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;614542.84;7806554.96;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.906194816999935;-19.83365777661596;Vila São Judas Tadeu
2019-035204450-001;23/07/2019 21:29;23/07/2019 22:07; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;615959.28;7799651.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.89223754504884;-19.895952074488456;Casa Branca
2019-035246950-001;24/07/2019 07:09;24/07/2019 07:51; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;613217.1;7796740.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.91825136510315;-19.92241273429315;Santa Efigênia
2019-035249310-001;24/07/2019 06:50;24/07/2019 08:15; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612251.73;7799531.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.92764389999843;-19.89724815058763;Graça
2019-035251861-001;24/07/2019 07:10;24/07/2019 08:34; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610767.8;7794284.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.94150275653416;-19.944739709494524;Santo Antônio
2019-035252095-001;24/07/2019 08:36;24/07/2019 08:37; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;607281.08;7796655.6;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9749559955588;-19.92351361163798;Calafate
2019-035261566-001;24/07/2019 09:13;24/07/2019 09:38; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;605460.52;7802042.94;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9926569944748;-19.874936355426172;Jardim Paquetá
2019-035263669-001;24/07/2019 09:08;24/07/2019 09:51; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;612264.36;7799820.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.92754081071467;-19.894641490380153;Silveira
2019-035266283-001;24/07/2019 10:05;24/07/2019 10:07; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;607617.54;7804229.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.972183246465924;-19.855059404217766;São Luiz (Pampulha)
2019-035269469-001;24/07/2019 05:50;24/07/2019 10:25; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607746.8;7809845.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.97127555253568;-19.804310128385776;Europa
2019-035277606-001;24/07/2019 10:00;24/07/2019 11:12; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614021.4;7801703.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.91087444875704;-19.877519219825135;São Marcos
2019-035280889-001;24/07/2019 11:00;24/07/2019 11:32; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610805.7;7796614.36;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.94128087785182;-19.92368886786972;Centro
2019-035287670-001;23/07/2019 13:10;24/07/2019 12:19; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA CIVIL  ;NÃO;0;605487.04;7791479.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.99179871468165;-19.970379603258845;Estrela do Oriente
2019-035288597-001;24/07/2019 12:07;24/07/2019 12:27; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611669.4;7796048.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.93299517569088;-19.92875643084029;Funcionários
2019-035297005-001;24/07/2019 12:48;24/07/2019 13:35; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609392.8;7801848.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.95508953100151;-19.87647457509371;São Francisco
2019-035302339-001;24/07/2019 13:37;24/07/2019 14:09; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;599897.74;7789606.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.045111260071984;-19.987602016386347;Conjunto Túnel Ibirité
2019-035305830-001;22/07/2019 17:00;24/07/2019 14:24; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610688.64;7808559.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.94311478380712;-19.815764475883466;Juliana
2019-035316480-001;04/07/2019 10:30;24/07/2019 15:08; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA CIVIL  ;NÃO;0;608882.14;7799901.31;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.9598518464376;-19.894098841193713;Vila Ermelinda
2019-035322671-001;24/07/2019 14:54;24/07/2019 15:34; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;605051.3;7809712.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.997000617948;-19.805658801152415;Leblon (Venda Nova)
2019-035325227-001;24/07/2019 15:15;24/07/2019 15:45; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611905.85;7794844.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.93066300289711;-19.939617769517252;Carmo
2019-035330806-001;23/07/2019 06:20;24/07/2019 16:07; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA CIVIL  ;NÃO;0;604289.37;7798216.42;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.003626106038034;-19.90957349305968;Frei Eustáquio
2019-035334061-001;23/07/2019 16:20;24/07/2019 16:23; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608721.6;7796547.4;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.96118747835312;-19.92441133870001;Prado
2019-035338464-001;24/07/2019 16:38;24/07/2019 16:41; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614722.26;7803153.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.90427081303395;-19.864377995249612;Goiânia
2019-035340604-001;23/07/2019 16:32;24/07/2019 16:49; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;604595.1;7793596.5;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.00044303254998;-19.951299828579465;Vila Patrocínio
2019-035341850-001;21/07/2019 18:30;24/07/2019 16:55; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA CIVIL  ;NÃO;0;602400.45;7798554.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.02168952434942;-19.90661831905843;Pindorama
2019-035367152-001;24/07/2019 17:38;24/07/2019 18:58; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;606720.53;7802435.46;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.98064565859388;-19.87132132678803;Ouro Preto
2019-035372183-001;24/07/2019 19:03;24/07/2019 19:28; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611567.2;7797533.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.934061574189755;-19.915337073858797;Barreiro de Cima
2019-035373736-001;24/07/2019 14:30;24/07/2019 19:37; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;603708.23;7788066.45;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.00860500705456;-20.001313286612316;Urucuia
2019-035375932-001;24/07/2019 19:24;24/07/2019 19:52; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;609291.65;7800263.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.95596175978728;-19.890801188300312;Vila Ermelinda
2019-035379774-001;24/07/2019 19:33;24/07/2019 20:14; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610916.01;7794845.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-43.94012042358498;-19.939668845446583;São Pedro
2019-035380346-001;24/07/2019 18:25;24/07/2019 20:18; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;604099.9;7794269.04;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.00521291842619;-19.945249753983767;Jardinópolis
2019-035381600-001;24/07/2019 20:12;24/07/2019 20:29; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;604534.88;7788735.62;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2019;07;-44.00074172615893;-19.995222743803673;Flávio Marques Lisboa
