numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon;bairro
2017-041010610-001;26/12/2017 09:50;26/12/2017 10:53; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612780.04;7796521.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92241337468546;-19.924413540282035;Santa Efigênia
2017-041014060-001;26/12/2017 11:11;26/12/2017 11:14; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605708.87;7796560.64;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.98997086220473;-19.92445758616953;Coração Eucarístico
2017-041015403-001;26/12/2017 09:32;26/12/2017 11:22; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;613601.03;7801158.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.914855726866826;-19.882468622149087;União
2017-041020525-001;15/12/2017 15:00;26/12/2017 11:55; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA CIVIL  ;NÃO;0;605755.64;7790187.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.98915744105387;-19.98203535176024;Bonsucesso
2017-041022788-001;26/12/2017 07:04;26/12/2017 12:17; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601024.92;7789979.13;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.03435860557349;-19.984173094929638;Tirol
2017-041023923-001;26/12/2017 11:46;26/12/2017 12:28; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;604851.41;7796446.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.99815630324769;-19.92553451941942;Dom Cabral
2017-041028562-001;26/12/2017 10:13;26/12/2017 13:14; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;614597.07;7796528.5;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.90505486251823;-19.92424520771446;Paraíso
2017-041042538-001;26/12/2017 14:05;26/12/2017 14:36; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;608052.95;7797729.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.96764485741928;-19.913766305814367;Monsenhor Messias
2017-041046276-001;26/12/2017 10:24;26/12/2017 14:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;611750.44;7798124.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.93234691824983;-19.909987039975505;Barreiro de Cima
2017-041046432-001;26/12/2017 11:00;26/12/2017 14:58; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;612318.37;7796573.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92682711220024;-19.92397066535173;Santa Efigênia
2017-041053419-001;22/12/2017 00:10;26/12/2017 15:33; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;608007.51;7794612.8;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.967896112789624;-19.941930734424155;Nova Granada
2017-041056650-001;26/12/2017 13:30;26/12/2017 15:49; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;610400.77;7796720.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.94515572810976;-19.922755848609384;Centro
2017-041057313-001;24/12/2017 22:30;26/12/2017 15:51; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610456.97;7807840.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.94528366309665;-19.82228019175264;Vila Cloris
2017-041071828-001;26/12/2017 16:50;26/12/2017 16:59; H03002;QUEDA DE VEICULO COM VITIMA                       ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;609083.57;7792636.23;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.95749744605418;-19.95972947120056;São Bento
2017-041074217-001;26/12/2017 17:09;26/12/2017 17:14; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609365.25;7803395.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.95544420050229;-19.86250057011882;Jardim Liberdade
2017-041077013-001;26/12/2017 15:22;26/12/2017 17:29; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;607227.36;7808174.35;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.976137720219135;-19.81944042935549;Visconde do Rio Branco
2017-041079809-001;26/12/2017 17:42;26/12/2017 17:46; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;609521.5;7797703.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.95361428061328;-19.913920404151625;Carlos Prates
2017-041083049-001;25/12/2017 20:37;26/12/2017 18:01; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;611433.59;7805805.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.935837016341104;-19.840610325075463;Heliópolis
2017-041084212-001;26/12/2017 17:46;26/12/2017 18:12; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;609587.89;7808482.97;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.953619181969515;-19.816521275337607;Ana Lúcia (Venda Nova)
2017-041094625-001;26/12/2017 16:47;26/12/2017 19:26; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;615032.71;7798867.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.90103902641597;-19.903083611125783;Esplanada
2017-041098389-001;26/12/2017 19:04;26/12/2017 19:58; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609710.35;7805657.21;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.95228267724105;-19.842046131634213;Vila São Tomás
2017-041105627-001;26/12/2017 19:53;26/12/2017 21:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601186.08;7788897.39;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.03275866220059;-19.993938659452894;Castanheira I (Vale do Jatobá)
2017-041119029-001;26/12/2017 22:41;26/12/2017 22:47; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;601131.14;7786952.14;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.03317645038745;-20.011517621560188;Mangueiras
2017-041131337-001;26/12/2017 23:01;27/12/2017 00:41; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;610210.04;7798240.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.9470687710763;-19.909033809628326;Lagoinha
2017-041132883-001;26/12/2017 23:56;27/12/2017 01:02; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;603683.2;7799918.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.0095124704023;-19.89422527475683;São Salvador
2017-041152950-001;27/12/2017 07:47;27/12/2017 08:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;606712.4;7806074.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.980933260051735;-19.838443762392682;Santa Amélia
2017-041158026-001;27/12/2017 07:39;27/12/2017 09:18; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;610680.48;7798112.2;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.942567145393326;-19.91016266628109;Lagoinha
2017-041159964-001;24/12/2017 07:25;27/12/2017 09:32; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;603190.77;7794549.33;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.01391539588804;-19.94276566505864;Vila Magnesita
2017-041162130-001;21/10/2017 09:00;27/12/2017 09:51; H03002;QUEDA DE VEICULO COM VITIMA                       ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;603420.35;7804761.94;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;10;-44.012294323520614;-19.85047801850411;Braúnas
2017-041164092-001;27/12/2017 09:37;27/12/2017 10:04; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;614908.44;7801853.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.902411964091705;-19.87611501230175;Goiânia
2017-041165015-001;27/12/2017 08:55;27/12/2017 10:09; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;601990.49;7795229.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.02542166542603;-19.936681162509;Camargos
2017-041178672-001;27/12/2017 08:36;27/12/2017 11:39; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;602538.75;7796752.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.0202681195442;-19.92289129801637;Califórnia
2017-041183177-001;27/12/2017 11:11;27/12/2017 12:19; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;611534.37;7805659.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.93486595121862;-19.841918943878696;Heliópolis
2017-041188091-001;27/12/2017 10:23;27/12/2017 13:04; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;607485.08;7806970.62;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.97360734155498;-19.830302494645533;Conjunto Helena Antipoff
2017-041188546-001;27/12/2017 13:00;27/12/2017 13:08; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;608594.45;7808885.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.963127298205436;-19.812937148434422;Venda Nova
2017-041198240-001;27/12/2017 12:57;27/12/2017 14:18; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;605597.15;7793106.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.990839974709104;-19.955670720360864;Betânia
2017-041211555-001;27/12/2017 13:55;27/12/2017 15:30; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;605968.32;7796355.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.98748033002812;-19.926299977256306;Coração Eucarístico
2017-041224896-001;14/08/2017 15:00;27/12/2017 16:40; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA CIVIL  ;NÃO;0;605338.42;7790571.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;08;-43.99316692179991;-19.978589111532035;Cristo Redentor
2017-041240964-001;27/12/2017 18:02;27/12/2017 18:19; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612775.67;7793590.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.9222754721884;-19.950899688829928;Cruzeiro
2017-041249047-001;27/12/2017 17:38;27/12/2017 19:12; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;613083.3;7805616.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.920073246092684;-19.842220334721922;Guarani
2017-041249100-001;27/12/2017 17:40;27/12/2017 19:12; H01002;ABALROAMENTO COM VITIMA                           ;4;NUBLADO        ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;609011.34;7803812.2;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.958848572658596;-19.858755506133214;Jardim Liberdade
2017-041258091-001;27/12/2017 19:16;27/12/2017 20:28; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607297.58;7794215.3;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.97465609849204;-19.945561546739757;Jardim América
2017-041270055-001;27/12/2017 20:27;27/12/2017 21:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;610210.04;7798240.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.9470687710763;-19.909033809628326;Lagoinha
2017-041274458-001;27/12/2017 22:17;27/12/2017 22:30; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612726.03;7802901.13;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.923319156005654;-19.866776491797616;Pedra Branca
2017-041294671-001;27/12/2017 23:31;28/12/2017 01:49; H07002;ATROPELAMENTO DE ANIMAL COM VITIMA                ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;615513.9;7797405.8;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.89635101288959;-19.916264559530646;Saudade
2017-041295622-001;27/12/2017 23:29;28/12/2017 02:05; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612805.09;7796661.14;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92218260557049;-19.923151413661024;Santa Efigênia
2017-041296930-001;27/12/2017 22:25;28/12/2017 02:33; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;612049.01;7803768.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.929837297181706;-19.858980531740475;Primeiro de Maio
2017-041297935-001;30/12/2017 23:43;31/12/2017 00:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612217.69;7796877.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.927807472806215;-19.921230679478267;Floresta
2017-041326196-001;28/12/2017 09:14;28/12/2017 10:25; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612840.7;7800363.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92206900673732;-19.88969778755948;Silveira
2017-041335507-001;28/12/2017 10:50;28/12/2017 11:31; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;612078.2;7795405.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92905048742322;-19.934535417111388;Funcionários
2017-041339377-001;20/12/2017 17:00;28/12/2017 11:58; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;613537.23;7802734.46;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.91556193002191;-19.868235408335824;Pirajá
2017-041344339-001;28/12/2017 10:43;28/12/2017 12:42; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;60;604275.42;7794539.48;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.003551155314916;-19.942796826519814;Jardinópolis
2017-041346704-001;28/12/2017 10:38;28/12/2017 13:04; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607554.45;7792598.6;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.97210714438536;-19.96015468856002;Nova Barroca
2017-041346808-001;28/12/2017 09:41;28/12/2017 13:05; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;603906.54;7790074.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.00682326634615;-19.98315584013678;Milionários
2017-041348443-001;28/12/2017 10:20;28/12/2017 13:17; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;613190.24;7800530.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.91874064996053;-19.888168483545925;União
2017-041355157-001;28/12/2017 11:25;28/12/2017 14:08; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;605564.0;7803433.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.99174814142278;-19.862363223799143;Itamarati
2017-041361258-001;28/12/2017 13:38;28/12/2017 14:41; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;607516.56;7793542.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.97252441899481;-19.951629204367194;Adelaide
2017-041373384-001;18/12/2017 10:30;28/12/2017 15:45; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;609051.83;7791454.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.95773060174977;-19.970407811690706;Estoril
2017-041386342-001;28/12/2017 14:12;28/12/2017 16:50; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;611758.11;7798376.93;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.93228892996967;-19.907709277033028;Graça
2017-041389502-001;28/12/2017 16:51;28/12/2017 17:07; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;612159.15;7806009.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92892135642001;-19.838726298854432;Saramenha
2017-041389872-001;28/12/2017 15:58;28/12/2017 17:09; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;603551.39;7799741.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.010761578892996;-19.89583155004406;São Salvador
2017-041397280-001;28/12/2017 15:01;28/12/2017 17:47; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;612915.61;7797002.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.9211477109191;-19.920057243604045;Santa Efigênia
2017-041397985-001;28/12/2017 17:43;28/12/2017 17:51; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;612150.43;7801793.04;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.92874890549586;-19.876821471815166;Palmares
2017-041413873-001;28/12/2017 18:01;28/12/2017 19:36; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;598893.14;7789998.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.054734051350884;-19.984109308577306;Regina
2017-041414207-001;28/12/2017 16:19;28/12/2017 19:39; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;70;605836.61;7798624.66;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.98886902023107;-19.905801483862753;Jardim Montanhês
2017-041422636-001;28/12/2017 19:48;28/12/2017 20:39; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;610603.37;7805301.3;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.943734279090066;-19.845211595924688;Padre Júlio Maria
2017-041422755-001;28/12/2017 19:33;28/12/2017 20:40; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;616200.02;7808148.65;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.890472045683794;-19.81916083403946;Monte Azul
2017-041423070-001;28/12/2017 18:40;28/12/2017 20:44; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;613193.86;7800538.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.91870658567272;-19.88809292010352;União
2017-041425630-001;28/12/2017 18:21;28/12/2017 21:06; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;60;601624.23;7788889.9;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-44.02857040509169;-19.993983431714828;Olaria
2017-041429170-001;28/12/2017 20:24;28/12/2017 21:37; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;611973.94;7797167.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.93015372666745;-19.91862414281661;Floresta
2017-041430617-001;28/12/2017 20:47;28/12/2017 21:49; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;614339.23;7798891.09;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO;2017;12;-43.907664704127725;-19.902914067424348;Esplanada
